x,y,z,theta,phi,timestamp,
0.077929534,-0.09358582,-0.3017612,0.9455733,0.0,1560228727879
0.079202995,-0.09187394,-0.3106833,0.9427417,0.0,1560228727898
0.08283185,-0.090524375,-0.3116392,0.94224477,0.0,1560228727918
0.087191984,-0.08906577,-0.31337973,0.94141275,0.0,1560228727938
0.08973271,-0.08886526,-0.31326783,0.9412302,0.0,1560228727958
0.091569714,-0.08960879,-0.31553924,0.9402235,0.0,1560228727978
0.09304191,-0.08898876,-0.31563956,0.9401042,0.0,1560228727998
0.094733246,-0.08853913,-0.3216209,0.937948,0.0,1560228728018
0.096863076,-0.0873474,-0.32448095,0.9368565,0.0,1560228728038
0.09865437,-0.08650323,-0.33059257,0.9346085,0.0,1560228728058
0.10090274,-0.086093046,-0.33341253,0.93340385,0.0,1560228728078
0.1037767,-0.086376905,-0.33630142,0.9320251,0.0,1560228728098
0.10744466,-0.08613326,-0.33732593,0.9312615,0.0,1560228728118
0.11804592,-0.08239506,-0.34220344,0.9285327,0.0,1560228728139
0.12471687,-0.08015342,-0.34705153,0.9260542,0.0,1560228728158
0.13048859,-0.078353375,-0.35113913,0.9238695,0.0,1560228728178
0.13544233,-0.077710256,-0.35662892,0.92110384,0.0,1560228728198
0.14042015,-0.077620685,-0.36043647,0.91888124,0.0,1560228728218
0.14673524,-0.0763708,-0.3556472,0.91986483,0.0,1560228728238
0.15438008,-0.07488376,-0.35268098,0.9198779,0.0,1560228728258
0.16223095,-0.073346265,-0.34910902,0.92001325,0.0,1560228728278
0.16856344,-0.07311527,-0.34754613,0.91948473,0.0,1560228728298
0.17336962,-0.07320012,-0.3401731,0.92133975,0.0,1560228728318
0.1766887,-0.07454201,-0.33554125,0.9222997,0.0,1560228728338
0.17963646,-0.07567648,-0.32680538,0.92477137,0.0,1560228728358
0.1812365,-0.07726599,-0.3224442,0.925858,0.0,1560228728378
0.18086116,-0.07870041,-0.3207677,0.9263928,0.0,1560228728398
0.1809581,-0.07820851,-0.3173992,0.927575,0.0,1560228728418
0.18277803,-0.07699654,-0.31838495,0.9269815,0.0,1560228728438
