x,y,z,timestamp,
1.0,255.0,2.8e-45,0.0,0.0,0.0,0.0,0.0,-1.0538055e+28,1.75e-43,-1.0538017e+28,1.75e-43,-2.9206797e+31,1.75e-43,-8.867089e+30,1.75e-43,1560228732017
1.0,255.0,-1.8458924e+31,1.75e-43,-1.7750842e+31,1.75e-43,0.0,0.0,3.1e-44,0.0,-5.089156e+31,1.75e-43,-8.207547e+30,1.75e-43,-1.0538669e+28,1.75e-43,1560228735557
0.0,2.0,-1.8458924e+31,1.75e-43,-1.7750842e+31,1.75e-43,-3.1667328e+31,1.75e-43,3.1e-44,0.0,-1.0538669e+28,1.75e-43,-1.6749803e+31,1.75e-43,-1.6749793e+31,1.75e-43,1560228741641
